Dates,ABN NA Equity,ACA FP Equity,AIBG ID Equity,AZA SS Equity,BAMI IM Equity,BARC LN Equity,BBVA SQ Equity,BCP PL Equity,BCVN SE Equity,BG AV Equity,BGN IM Equity,BIRG ID Equity,BKT SQ Equity,BMPS IM Equity,BNP FP Equity,BPE IM Equity,BPSO IM Equity,CABK SQ Equity,CBK GY Equity,CMBN SE Equity,DANSKE DC Equity,DBK GY Equity,DNB NO Equity,EBS AV Equity,FBK IM Equity,GLE FP Equity,HSBA LN Equity,INGA NA Equity,INVP LN Equity,ISP IM Equity,JYSK DC Equity,KBC BB Equity,LLOY LN Equity,NDA FH Equity,NWG LN Equity,PEO PW Equity,PKO PW Equity,RBI AV Equity,RILBA DC Equity,SAB SQ Equity,SAN SQ Equity,SB1NO NO Equity,SEBA SS Equity,SHBA SS Equity,SPL PW Equity,STAN LN Equity,SWEDA SS Equity,SYDB DC Equity,UCG IM Equity
11/29/2022,10.1964,9.606,3.072,221.5,3.313,161,5.624,0.1527,86.65,49.22,31.82,7.47,6.368,1.8884,53.57,1.96,3.9,3.548,8.012,74.05,127.15,10.21,190.8,29.42,15.12,24.075,510.3,11.662,518.2,2.1345,434.5,52.52,46.325,10.048,260.5,83.88,28.35,14.81,884,0.885,2.8355,121.4,119.55,104.3,268.4,609.0,167.45,264.6,12.96
11/30/2022,10.159,9.61,3.094,210,3.312,161.24,5.612,0.1527,88.45,49.36,32.22,7.808,6.292,1.8834,53.43,1.972,3.844,3.562,8.006,74.55,127.5,10.122,190.5,29.6,15.44,23.99,509.7,11.59,518.2,2.122,430.3,52.74,46.905,10.012,261.9,83.9,28.35,15.03,889,0.8894,2.8505,119,119.75,105.65,273.6,617.4,169.2,264.2,13.024
12/1/2022,9.9805,9.502,3.01,216,3.232,158.28,5.566,0.149,89.1,48.66,31.91,7.61,6.09,1.8896,52.63,1.949,3.794,3.419,7.722,72.9,128.9,9.905,190.1,29.13,15.45,23.365,497.9,11.444,469.6,2.0845,435.6,52.82,46.125,10.104,257.4,85.78,29.67,15.0,899,0.8558,2.8165,118.7,121.1,106.45,270.0,594.8,170.8,266.8,12.55
12/2/2022,10.076,9.529,2.992,219,3.211,156.82,5.612,0.1461,88.7,48.46,32.67,7.622,6.162,1.8892,52.75,1.9395,3.784,3.421,7.748,74.15,128.25,10.024,189.95,29.16,15.75,23.385,498.5,11.416,485.1,2.0965,432.1,55.4,46.65,10.062,261.9,84.5,28.87,14.94,903,0.861,2.8125,117.2,120.05,104.7,270.0,592.6,168.85,263.0,12.536
12/5/2022,10.051,9.508,3.058,214.3,3.191,156.28,5.554,0.1479,89.15,48.72,32.47,7.792,6.168,1.965,52.32,1.929,3.796,3.4,7.818,73.85,128.85,10.15,188.85,29.63,15.715,23.125,500.0,11.356,486.8,2.0785,443.7,56.24,46.375,10.068,259.9,85.38,29.35,15.11,918,0.8584,2.8095,117.2,120.7,104.7,268.4,592.2,170.15,265.0,12.424
12/6/2022,10.0386,9.436,3.062,210.8,3.151,158.76,5.543,0.1484,90.05,48.48,32.19,7.976,5.99,1.8736,52.46,1.9275,3.82,3.386,7.874,74.0,128.6,10.072,186.3,29.31,15.34,22.75,498.65,11.358,486.9,2.0665,435.0,57.04,46.425,10.068,260.6,83.02,28.85,15.01,894,0.8602,2.8115,116.3,118.45,102.55,264.0,591.8,166.5,263.0,12.51
12/7/2022,9.8974,9.349,3.154,206.8,3.138,157.44,5.517,0.1465,87.75,48.58,31.95,8.056,5.956,1.8694,52,1.9375,3.788,3.347,7.77,73.45,128.4,9.966,182.05,28.77,15.395,22.495,493.85,11.268,483.7,2.0615,427.2,57.04,46.235,9.84,258.3,83.54,28.73,14.86,887,0.8598,2.797,114.4,117.1,101.5,263.2,584.2,168.35,261.2,12.586
12/8/2022,9.8933,9.34,3.196,212.1,3.147,156.8,5.512,0.1454,88.9,48.54,32.2,8.05,5.86,1.8082,52,1.943,3.808,3.313,7.742,74.75,128.0,10.022,180.75,28.9,15.56,22.31,495.3,11.212,476.2,2.0575,428.3,55.22,45.9,9.83,259,82.48,28.14,14.72,891,0.8564,2.7725,113.7,117.3,101.8,259.4,591.4,168.9,258.8,12.55
12/9/2022,10.4538,9.553,3.17,215.9,3.137,159.48,5.533,0.1447,89.75,48.34,32.56,8.018,5.842,1.823,52.89,1.9525,3.816,3.304,7.914,76.35,129.0,10.14,184.95,28.82,15.48,22.63,496.2,11.354,477.4,2.067,431.7,56.12,46.44,9.975,263.7,82.64,28.59,14.5,894,0.8568,2.786,115.3,118.75,102.65,258.8,599.0,169.6,258.6,12.53
12/12/2022,10.5119,9.569,3.146,222.9,3.16,158.14,5.489,0.1435,89.75,47.82,32.54,7.746,5.83,1.828,52.68,1.952,3.78,3.3,7.804,76.5,128.2,10.01,184.25,28.34,15.59,22.44,496.35,11.294,476.9,2.0685,425.5,55.76,45.775,9.859,260.3,84.54,29,14.63,895,0.8506,2.7735,113.9,119.1,102.7,260.4,603.0,170.3,259.4,12.702
12/13/2022,10.4538,9.698,3.168,229,3.288,161.78,5.556,0.1441,88.8,47.92,33.17,7.902,5.854,1.9464,53.63,1.964,3.866,3.305,7.806,76.95,128.1,10.248,185.45,28.39,15.76,23.085,500.1,11.476,477.4,2.101,422.7,57.44,46.37,9.948,263.5,85.64,29.44,14.88,894,0.8454,2.7985,114.1,120.45,102.2,268.0,608.0,171.25,259.8,12.868
12/14/2022,10.3001,9.671,3.21,237.3,3.268,160.26,5.537,0.1429,90.1,48.1,33.43,7.816,5.904,1.9572,53.51,1.9495,3.87,3.37,7.754,76.7,129.65,10.086,185.15,28.31,15.755,22.715,497.7,11.378,478.1,2.0875,431.6,57.5,46.155,10.0,264.4,85.76,29.49,14.78,899,0.8534,2.765,114.9,121.25,103.6,266.6,606.6,173.7,263.4,12.774
12/15/2022,10.2877,9.346,3.166,234,3.192,155.2,5.336,0.1417,89.75,47.44,32.03,7.86,5.892,1.945,51.67,1.8815,3.746,3.35,7.7,77.4,132.4,9.713,184.8,28.04,14.755,22.125,492.65,11.09,476.5,1.9944,425.8,56.64,45.465,9.754,258.5,84.12,29.23,14.64,894,0.8406,2.6965,115.3,119.5,103.75,256.8,604.6,174.25,264.6,12.566
12/16/2022,10.3873,9.384,3.338,227.3,3.248,154.42,5.398,0.1445,89.55,47.8,31.99,8.408,6.138,1.9544,52.54,1.88,3.826,3.546,8.144,76.1,130.05,9.905,185.55,28.29,15.12,22.405,492.25,11.268,483.4,2.058,423.2,56.8,45.18,9.728,259,83.88,28.91,14.61,893,0.8814,2.7235,115.6,117.5,103.1,256.2,616.8,171.1,265.4,12.788
12/19/2022,10.4704,9.449,3.362,226.4,3.22,155.38,5.404,0.1416,89.15,47.26,31.54,8.362,6.152,1.877,52.2,1.8655,3.834,3.532,8.224,75.7,130.2,9.938,186.9,28.56,14.875,22.39,495.75,11.262,490.5,2.0345,431.6,57.4,45.0,9.763,259.3,83.84,29.1,14.76,898,0.8778,2.717,113.2,117.95,103.35,256.0,617.2,173,269.8,12.686
12/20/2022,10.7112,9.534,3.484,224.6,3.353,155.74,5.557,0.145,89.3,48.44,31.64,8.58,6.296,1.9,52.94,1.949,3.9,3.615,8.978,75.5,131.25,10.508,186.85,28.89,15.115,22.895,502.8,11.46,497.8,2.0755,438.0,58.14,45.52,9.878,262.2,85.6,29.51,14.86,905,0.8982,2.8125,114,118.2,103.65,256.6,621.2,173.8,274.0,13.196
12/21/2022,10.9769,9.726,3.56,229.1,3.387,158.08,5.687,0.1449,91.55,49.32,32.38,8.708,6.32,1.975,54.02,1.9695,3.91,3.649,8.896,76.8,134.15,10.644,189.7,29.64,15.34,23.55,511.3,11.602,510.4,2.1005,441.3,59.48,46.245,9.996,265.2,86.96,30.42,15.05,919,0.9072,2.8485,116.2,119.5,103.7,260.2,625.8,176.5,276.6,13.4
12/22/2022,10.9312,9.749,3.63,225.3,3.367,157.14,5.641,0.1463,91.4,48.44,32.15,8.838,6.342,2.0395,53.81,1.946,3.92,3.646,8.858,77.75,136.3,10.636,192.95,29.84,15.27,23.375,512.3,11.578,509,2.084,452.7,59.76,46.1,10.068,264.6,86.88,30.27,15.07,930,0.902,2.8095,117.8,119.8,104.65,261.4,625.0,177.9,285.0,13.238
12/23/2022,10.9727,9.765,3.674,230.4,3.373,157.74,5.666,0.1469,89.55,49.26,32.2,8.826,6.32,1.968,53.8,1.9445,3.912,3.665,8.952,77.4,137.45,10.706,193.4,29.81,15.27,23.57,510.3,11.528,511.8,2.0925,452.1,59.94,46.03,10.054,264.5,85.7,29.97,15.39,934,0.9112,2.795,118.7,120.55,105.45,259.6,625.0,178.5,290.6,13.284
12/27/2022,10.9519,9.831,3.674,224.3,3.348,157.74,5.649,0.1454,89.45,49.6,32.39,8.826,6.276,1.9478,54,1.935,3.892,3.647,8.95,77.65,137.45,10.71,193.15,29.93,15.32,23.63,510.3,11.58,511.8,2.082,451.9,60.7,46.03,10.116,264.5,84.86,29.7,15.33,939,0.9106,2.815,118.8,121.45,105.75,255.8,625.0,180,290.6,13.262
12/28/2022,10.844,9.824,3.63,222.2,3.348,158.88,5.655,0.143,89.05,49.12,32.26,8.948,6.288,1.9066,53.56,1.9395,3.868,3.653,8.88,77.0,136.45,10.63,193.5,29.95,15.375,23.52,518.0,11.498,514.6,2.0805,449.1,60.42,46.24,10.054,267.5,85.66,29.94,15.3,942,0.8878,2.798,120,120.65,105.15,257.0,629.2,177.7,292.0,13.324
12/29/2022,10.8606,9.86,3.622,228.7,3.364,159.34,5.702,0.1486,89.9,49.08,32.56,8.91,6.326,1.9428,53.91,1.9405,3.848,3.658,8.816,77.7,137.05,10.704,194.15,29.95,15.66,23.62,518.8,11.5,517.8,2.107,455.0,60.76,46.225,10.088,267.9,87.4,30.55,15.44,943,0.8918,2.818,120.4,121.6,106.25,261.6,629.8,179.2,294.0,13.316
12/30/2022,10.7319,9.831,3.616,223.6,3.334,158.52,5.634,0.1464,88.75,49.8,32.06,8.9,6.268,1.9246,53.25,1.9185,3.78,3.672,8.836,76.9,137.3,10.588,194.45,29.9,15.52,23.48,515.7,11.388,511.4,2.078,451.3,60.08,45.41,10.03,265.2,86.5,30.29,15.35,948,0.8808,2.8025,120.7,119.95,105.1,259.4,622.4,177.3,292.6,13.272
1/2/2023,10.927,9.986,3.616,225.1,3.425,158.52,5.782,0.1529,88.75,49.56,32.39,8.9,6.39,2.05,54.93,1.9595,3.834,3.707,8.904,76.9,139.95,10.942,195.95,30.1,15.695,24.185,515.7,11.676,511.4,2.123,460.4,60.38,45.41,10.19,265.2,86.52,30.27,15.42,952,0.9064,2.8495,120.3,120.95,106.95,256.0,622.4,180,303.2,13.446
1/3/2023,11.5124,10.112,3.642,221.2,3.495,163.6,5.869,0.1564,89.95,51.1,32.71,9.156,6.518,2.0115,56.01,1.985,3.914,3.838,9.264,78.05,143.0,11.112,197.8,30.97,16.06,24.57,529.9,11.952,530.4,2.1725,474.0,62.18,47.13,10.25,271.1,90.9,31.76,15.74,966,0.918,2.857,120.9,121.4,106.55,268.6,640.2,180.4,307.4,13.91
1/4/2023,12.1974,10.378,3.658,205,3.626,168.08,6.1,0.1627,87.55,52.25,33.34,9.306,6.656,2.063,58.31,2.037,3.96,3.861,9.472,79.05,146.05,11.698,200.0,32,16.52,25.47,543.5,12.222,541.6,2.2285,477.9,62.18,47.445,10.448,274.6,93.48,32.67,16.5,982,0.9404,2.963,121.2,122.9,107.0,282.8,660.4,182.1,312.4,14.43
1/5/2023,12.0314,10.4,3.802,202.8,3.641,172.42,6.154,0.1712,86.4,52.55,32.95,9.338,6.716,1.9866,58.61,2.03,4.022,3.888,9.344,79.45,146.65,11.494,200.4,32,16.38,25.44,565.3,12.188,542.8,2.215,490.0,62.66,48.315,10.636,279.5,94.48,33.19,16.44,1000,0.9544,2.974,120.6,124.25,108.3,287.0,705.2,183.2,320.0,14.534
1/6/2023,12.1144,10.518,3.848,202.8,3.641,172.1,6.21,0.1733,86.8,53.15,33.29,9.51,6.79,1.9858,59.11,2.083,4.04,3.886,9.508,79.25,145.1,11.596,198.85,32.35,16.495,25.51,568.6,12.32,530.4,2.2335,490.1,63.04,48.005,10.636,279.9,94.48,33.19,16.92,1010,0.9818,3.0465,120.4,124.25,108.3,287.0,697.8,183.2,324.4,14.712
1/9/2023,12.1642,10.526,3.744,207.7,3.622,172.62,6.277,0.1742,86.65,53.75,33.62,9.396,6.742,2.218,59.02,2.093,4.022,3.834,9.518,79.4,144.8,11.714,199.3,32.3,16.635,25.07,563.2,12.268,531.4,2.2285,483.5,63.5,48.25,10.728,277.8,98.46,34.43,16.7,1002,0.979,3.0195,121.7,125.2,109.65,295.8,685.4,188.75,317.4,14.612
1/10/2023,12.1269,10.476,3.87,211.6,3.601,171.6,6.31,0.1792,87.8,53.8,33.61,9.554,6.844,2.1405,58.35,2.11,4.036,3.887,9.43,79.2,142.45,11.656,193.4,31.98,16.83,24.55,564.1,12.188,535.2,2.25,479.3,63.92,48.035,10.706,275.4,99.8,35,16.33,992,0.9942,3.036,118,125.85,110.15,298.8,687.8,190.1,318.8,14.598
1/11/2023,11.9525,10.426,3.66,217,3.555,173.54,6.273,0.1769,86.35,53.7,34.34,9.208,6.672,2.169,58.6,2.109,4.028,3.816,9.336,77.85,143.9,11.698,190.75,31.99,16.73,24.255,569.6,12.364,530.6,2.2595,496.1,64.58,48.075,10.726,280.1,98.96,34.45,16.44,1006,0.9776,3.0145,116.5,128.8,111.55,293.0,687.4,191.5,321.6,14.38
1/12/2023,11.9566,10.522,3.652,216.8,3.577,177.08,6.321,0.1858,88.65,53.3,34.59,9.15,6.642,2.201,59.68,2.121,4.08,3.873,9.4,78.05,142.45,11.756,191.8,32.78,16.715,24.84,581.8,12.5,536.2,2.284,496.0,66.5,48.75,10.66,287.5,101.35,35.58,16.6,1002,0.9878,3.083,117.1,129.75,111.4,299.0,699.4,190.05,313.6,14.588
1/13/2023,12.048,10.488,3.714,213,3.683,180.74,6.362,0.1895,88.2,53.05,34.3,9.112,6.68,2.2055,59.86,2.19,4.116,3.91,9.478,77.85,140.15,11.69,191.4,32.6,16.65,24.7,591.2,12.636,539.4,2.288,489.0,67.44,49.615,10.572,295,101.0,35.32,16.7,993,0.9876,3.1365,119.3,128.25,109.15,297.6,708.0,187,313.2,14.754
1/16/2023,12.1144,10.606,3.654,217.3,3.838,182.5,6.398,0.1902,88.05,53.3,34,8.962,6.546,2.141,59.56,2.214,4.058,3.85,9.476,77.9,141.1,11.802,188.15,32.44,16.745,24.79,596.1,12.492,536.4,2.285,489.0,67.06,49.75,10.604,296.5,101.8,35.82,16.8,987,0.9702,3.099,118.3,128.9,109.9,302.6,701.8,187.95,311.2,14.788
1/17/2023,12.0397,10.572,3.646,215.4,3.814,180.94,6.415,0.1958,88.65,53.05,33.88,9.134,6.48,2.09,59.49,2.18,4.08,3.842,9.628,78.55,140.15,11.938,186.5,32.05,16.6,24.565,591.2,12.458,512.4,2.261,485.4,67.32,49.5,10.584,298.7,97.78,34.64,16.62,989,0.965,3.1075,116.6,124.2,108.8,293.6,701.6,186.35,314.2,14.658
1/18/2023,12.0812,10.602,3.666,217.1,3.827,182.1,6.443,0.1884,88.1,52.6,34,9.134,6.48,2.0735,59.64,2.252,4.094,3.918,9.906,78.1,140.0,11.996,183.0,33.14,16.52,24.735,590.7,12.262,522,2.25,479.4,68.56,49.465,10.652,298.8,95.9,34.13,16.87,975,0.9672,3.1345,115.1,123.55,108.2,291.0,701.6,189.05,313.0,14.618
1/19/2023,11.8612,10.434,3.682,211.2,3.782,177.38,6.31,0.1808,87.05,52.05,33.54,9.048,6.292,2.021,58.9,2.25,4.062,3.861,9.524,78.7,139.85,11.754,182.45,32.64,16.235,24.215,585.5,12.166,514.6,2.223,482.7,66.44,48.805,10.55,292.8,95.2,33.9,16.87,960,0.9592,3.0475,114.4,123.55,108.05,288.2,695.4,187.65,314.6,14.62
1/20/2023,12.0895,10.514,3.72,227,3.82,178.42,6.367,0.1854,88.7,52.55,33.91,9.22,6.444,2.028,59.65,2.293,4.118,3.959,9.6,79.4,140.15,11.982,183.0,33.06,16.435,24.48,592.6,12.308,512.8,2.1805,486.4,67.18,49.275,10.66,295.5,95.4,33.88,17.18,973,0.97,3.097,114.8,124.75,108.8,288.2,700.0,189.1,318.8,14.958
1/23/2023,12.1601,10.578,3.696,232.1,3.86,179.88,6.45,0.189,89.65,53.05,34.06,9.24,6.41,2.138,60.2,2.307,4.236,3.963,9.65,80.1,138.85,11.916,185.75,33.15,16.23,24.695,592.1,12.608,518.8,2.2395,479.6,67.16,49.81,10.688,296.8,96.7,34.05,17.03,971,0.9798,3.0955,115,125.85,109.2,294.2,703.8,189.5,309.0,15.03
1/24/2023,12.2805,10.654,3.76,240.1,3.909,179.76,6.431,0.1915,89.65,54.2,34.05,9.464,6.404,2.117,60.75,2.34,4.264,3.975,9.678,80.35,141.3,11.976,185.35,33.53,16.015,25.095,594.8,12.8,523.6,2.2855,485.7,67.54,50.13,10.728,298.7,96.4,33.98,16.99,969,0.9876,3.104,115.7,127.55,109.55,293.2,712.4,193.7,311.0,15.256
1/25/2023,12.2805,10.686,3.786,238.6,3.926,181.72,6.292,0.1879,88.5,54.8,33.88,9.55,6.358,2.1045,60.99,2.345,4.29,3.936,9.652,80.45,138.75,11.914,186.0,33.84,15.955,24.985,598.5,12.824,520.8,2.295,472.8,66.76,50.95,10.708,302,91.9,32.62,16.94,969,0.9966,3.0935,115,126.25,107.95,282.0,702.0,193.25,308.6,15.31
1/26/2023,12.6209,10.852,3.882,241.3,4.008,185.04,6.417,0.1926,88.05,55.7,34.07,9.8,6.492,2.179,61.73,2.394,4.328,3.991,9.956,81.0,140.35,12.132,185.0,33.79,16.355,25.46,603.9,13.054,522.2,2.3425,475.6,67,52.5,10.74,304.9,92.52,32.63,17.09,972,1.106,3.194,115,122.1,108.0,284.4,719.4,191.95,306.6,15.736
1/27/2023,12.4756,10.956,3.9,248.8,4.035,185.78,6.434,0.1907,86.85,55.6,34,9.822,6.496,2.1845,62.03,2.431,4.358,4.037,10.1,81.75,142.25,12.34,187.35,34.14,16.425,26.6,600.5,13.106,528.6,2.351,485.2,66.94,52.59,10.816,308.5,91.48,32.22,16.99,987,1.164,3.1715,115.8,123.9,108.05,282.4,712.6,196.45,309.0,15.888
1/30/2023,12.5005,10.942,3.82,239.2,4.02,186.66,6.439,0.1884,87.2,55.55,34,9.812,6.5,2.32,62.11,2.43,4.336,4.038,10.21,81.65,144.05,12.278,185.95,33.72,16.335,26.615,602.0,13.06,523,2.344,491.5,67.62,52.98,10.816,308.6,90.12,31.53,16.55,977,1.1575,3.195,114.8,125.65,108.65,281.6,688.0,197,312.4,15.926
1/31/2023,12.6292,11.036,3.84,240,4.127,185.84,6.463,0.1953,86.85,56.65,33.8,9.786,6.62,2.45,62.9,2.517,4.506,4.067,10.465,80.95,142.1,12.208,185.95,34.75,16.45,27.28,596.4,13.252,517.6,2.41,490.9,67.86,52.58,10.732,308,92.2,32.16,16.46,993,1.1975,3.203,115.4,126.15,108.85,287.0,679.2,200.4,311.0,17.884
2/1/2023,12.5046,11.074,3.876,251.8,4.175,186.48,6.767,0.1991,86.8,56.5,34.07,9.942,6.656,2.4615,63.19,2.6,4.598,4.077,10.535,80.9,143.8,12.25,187.85,34.45,16.445,27.375,601.3,13.394,525.2,2.453,496.4,67.9,52.98,10.856,308.4,90.86,32.16,16.03,981,1.2145,3.2485,116.2,122.5,109.8,283.0,687.4,207.1,308.8,18.08
2/2/2023,12.1227,11.188,3.74,264.2,4.103,188.4,6.798,0.2038,85.6,56,34.02,9.47,6.574,2.421,61.6,2.528,4.504,3.979,10.07,78.8,136.55,11.456,187.0,35.3,16.505,27.5,591.0,12.704,537,2.455,495.2,69.04,53.49,11.024,309.9,92.34,32.35,15.68,993,1.166,3.4345,115.6,123.35,109.25,287.2,669.6,208,305.0,18.138
2/3/2023,12.2099,11.26,3.858,269.1,4.103,188.64,6.907,0.2056,87.7,55.95,34.07,9.566,6.48,2.4895,61.72,2.54,4.514,3.871,10.11,79.75,138.65,11.53,190.0,35.31,16.955,27.835,596.7,12.6,540.4,2.383,499.7,68.24,53.33,11.012,306.2,93.4,32.72,15.31,1008,1.1365,3.4985,116.7,124.4,112.8,290.0,676.0,206.6,309.6,18.018
2/6/2023,11.9483,11.046,3.868,261.7,4.215,186.54,6.79,0.1997,87.9,55.8,34.1,9.544,6.596,2.3735,60.75,2.54,4.56,3.964,10.115,80.0,134.7,11.356,189.55,34.7,16.635,27.555,596.0,12.39,525,2.447,492.9,68.06,52.83,10.954,300.2,91.0,31.84,15.22,1000,1.131,3.4455,115.4,124.0,111.45,282.6,671.4,202.8,302.2,18.302
2/7/2023,12.1435,11.142,3.88,263.2,4.295,188.84,6.777,0.2038,88.45,56.55,34.35,9.626,6.612,2.39,62.34,2.582,4.56,3.965,10.135,80.2,137.3,11.53,190.7,35.36,16.91,28.025,605.0,12.412,525.8,2.4685,498.7,68,53.45,11.028,304,91.2,31.81,16.0,1014,1.1415,3.52,115.2,124.3,112.15,284.0,682.6,201.4,305.0,18.262
2/8/2023,13.5301,11.216,3.84,262.4,4.209,189.72,6.753,0.2096,88.9,57.3,34.09,9.65,6.75,2.3155,63.85,2.546,4.538,4.028,10.28,80.4,141.25,11.668,190.2,36.23,16.815,26.615,612.4,12.778,531.4,2.469,524.8,68.58,53.65,11.066,305.3,92.44,32.25,16.39,1032,1.175,3.5285,119.7,123.75,102.5,286.6,688.8,202.8,312.6,18.222
2/9/2023,13.7377,11.694,3.98,261.5,4.204,189.6,6.8,0.2106,82.4,58.2,34.04,9.856,6.77,2.6,64.41,2.571,4.496,4.043,10.355,80.65,145.85,11.7,188.85,36.97,16.99,26.545,615.8,13.162,538.8,2.504,546.2,71.16,53.97,11.15,306.4,94.16,32.8,16.45,1050,1.18,3.502,119.8,122.8,103.15,288.8,767.6,202.5,328.4,18.974
2/10/2023,13.6463,11.564,3.924,255,4.153,185.72,6.74,0.2098,83.5,58.1,33.23,9.66,6.54,2.46,63.59,2.553,4.464,3.97,10.19,78.7,147.85,11.338,190.3,35.71,16.23,26.25,610.6,13.046,528,2.477,545.4,70.48,53.29,10.996,304.5,91.84,32.13,16.11,1038,1.162,3.4485,120.8,122.9,102.2,284.8,729.4,201.9,327.8,18.742
2/13/2023,13.4595,11.544,3.938,261.9,4.16,186.32,6.831,0.2012,84.3,55.4,33.96,9.686,6.636,2.434,63.32,2.608,4.504,4.025,10.125,79.15,148.1,11.37,191.7,35.97,16.595,26.45,613.7,13.112,532.6,2.499,550.2,70.58,53.07,11.248,303.8,92.7,32.3,16.4,1048,1.1825,3.4805,123,125.0,105.65,285.0,729.8,205.6,330.4,18.68
2/14/2023,13.4139,11.564,3.936,264,4.135,187.32,6.875,0.2082,84.05,57.3,34,9.884,6.598,2.4485,64.38,2.595,4.512,3.999,10.075,80.0,147.9,11.552,193.5,35.78,16.63,26.51,609.2,13.056,532.6,2.5025,547.2,70.76,53.79,11.288,305,93.66,32.74,16.79,1044,1.1835,3.5005,123,124.95,105.75,288.0,721.6,203.6,330.6,18.926
2/15/2023,13.3433,11.584,3.936,267.9,4.1,172.6,6.882,0.207,84.8,57.65,33.86,9.79,6.598,2.374,64.2,2.593,4.428,4.005,10.305,80.8,150.15,11.41,196.65,36,16.49,26.8,612.3,12.996,535.4,2.495,551.2,70.74,52.38,11.366,300.8,93.86,33.04,17.06,1070,1.193,3.471,123.7,125.45,106.05,289.8,729.2,204.2,332.2,18.632
2/16/2023,13.7252,11.8,3.986,272.7,4.17,174.66,7.01,0.2046,83.9,58.75,34.05,9.814,6.686,2.471,65.8,2.674,4.444,4.085,11.5,79.9,152.9,11.86,198.35,36.42,16.945,28,618.4,13.268,537,2.551,556.6,71.58,52.94,11.558,305.6,95.16,32.36,16.76,1074,1.2125,3.554,125.4,128.1,108.0,289.2,759.2,209,338.8,19.426
2/17/2023,13.7294,11.75,3.93,270.8,4.207,173.5,6.976,0.2074,83.05,58.8,34,9.776,6.83,2.6395,65.43,2.792,4.49,4.111,11.38,80.2,152.75,11.88,197.85,36.37,16.72,27.86,621.1,13.212,546.4,2.5645,558.4,71.82,50.91,11.464,284.6,92.1,31.92,16.45,1078,1.2125,3.524,124.5,127.9,107.85,287.2,765.2,208.6,340.6,19.558
2/20/2023,13.7252,11.688,3.94,270.4,4.103,175.88,6.973,0.21,82.65,58.4,33.16,10.055,6.648,2.85,65.5,2.747,4.432,4.064,10.98,80.15,154.95,11.632,199.1,35.63,16.45,27.725,620.7,13.17,543.2,2.554,562.6,70.6,51.54,11.594,283.4,90.14,31.35,15.25,1098,1.1855,3.5105,124.9,127.7,108.05,287.6,768.6,210,345.2,19.0
2/21/2023,13.8207,11.62,3.99,270.3,4.05,171.42,6.968,0.2162,82.7,57.65,32.55,10.075,6.604,2.77,65.4,2.733,4.488,4.017,11.23,80.4,156.85,11.596,199.95,35.85,16.575,27.28,647.5,13.148,529.2,2.553,562.8,70.9,50.97,11.742,279.6,88.34,30.73,14.69,1096,1.196,3.523,124.7,129.3,108.1,285.0,771.8,212.5,347.6,18.6
2/22/2023,13.5384,11.386,3.842,271.3,3.972,172.82,6.947,0.2106,82.85,56.9,32.37,9.836,6.468,2.636,63.96,2.613,4.454,3.916,10.645,79.15,154.6,11.42,200.9,34.65,15.785,26.75,636.1,12.814,530,2.4765,554.0,69.54,51.26,11.684,283.6,86.42,30.04,14.99,1084,1.158,3.467,124,128.35,107.2,281.2,763.8,208.8,345.2,18.104
2/23/2023,13.6256,11.474,3.824,274.6,4.068,172.6,7.033,0.2216,82.75,57.5,32.51,9.646,6.484,2.6305,64.79,2.64,4.54,3.937,10.73,79.55,159.25,11.468,206.5,34.58,16.005,26.81,630.1,13.034,536.2,2.514,573.4,70.06,52.0,11.898,285,87.34,30.56,15.23,1104,1.173,3.52,127,130.25,109.5,281.6,763.0,212.5,351.6,18.452
2/24/2023,13.4969,11.35,3.878,268.8,3.992,170.58,7.028,0.2236,82.9,58,32.3,9.89,6.418,2.669,63.89,2.579,4.552,3.947,10.67,78.8,160.35,11.294,205.6,34.4,15.805,26.39,635.7,12.926,518.2,2.495,573.0,69.02,51.66,11.86,281.5,88.14,30.6,15.39,1092,1.186,3.48,127.5,130.55,110.25,285.6,771.2,213,350.6,18.236
2/27/2023,13.7418,11.468,3.93,272.7,4.084,172.64,7.187,0.224,83.6,58.6,32.62,10.165,6.508,2.7445,65.46,2.653,4.694,4.0,11.155,79.4,160.2,11.55,208.9,35.33,16.065,26.785,631.8,13.112,525.6,2.533,575.0,70.68,51.79,12.112,288.1,88.22,30.56,15.65,1118,1.207,3.5525,129.4,133.05,111.9,296.6,787.6,218.9,353.2,19.078
2/28/2023,13.8705,11.562,4.046,277.7,4.125,174.64,7.373,0.2282,83.95,58.95,32.69,10.43,6.652,2.5235,66.15,2.687,4.804,4.052,11.525,80.0,163.45,11.8,207.6,37.18,16.35,27.32,635.6,13.266,530.8,2.5615,590.0,70.7,52.62,11.974,292.3,89.68,31.08,15.8,1112,1.234,3.7225,130,131.05,111.1,298.8,784.2,213.8,358.6,19.348
3/1/2023,13.8539,11.39,3.956,277.6,4.126,174.42,7.225,0.2238,82.25,58.5,32.63,10.29,6.462,2.466,63.4,2.663,4.778,4.002,11.265,76.9,161.6,11.592,204.4,36.2,16.1,26.56,640.3,13.216,532,2.537,575.0,70.28,51.96,11.846,293.7,89.7,31.35,15.78,1096,1.2445,3.69,130.5,128.9,108.75,300.0,789.8,209.7,339.8,18.872
